"","village_code","HouseID","menage_id","intervention.text","date.enquete","n.householdmember","n.child.0to5","n.households","n.population","ses.quintile","main.drinking.water.dry.binary","main.drinking.water.rainy.binary","correct.handwashing.binary","improved.sanitation.binary","livestock.access.house.binary","animal.excrement.floor.binary","round","stool.collect"
"1168",1,122,"ELA00000109","intervention",NA,5,2,274,1716,"highest","Improved","Improved","No","No","No","No",4,1
"1169",1,123,"ELA00000301","intervention",NA,7,NA,274,1716,"lowest","Improved","Improved","No","No","No","No",4,1
"1170",1,512,"ELA00000302","intervention",NA,6,1,274,1716,"lowest","Improved","Improved","No","No","No",NA,4,0
"1171",1,513,"ELA00001203","intervention",NA,7,2,274,1716,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1172",1,514,"ELA00001205","intervention",NA,6,2,274,1716,"highest","Improved","Improved","No","No","Yes","No",4,0
"1173",1,124,"ELA00001501","intervention",NA,6,NA,274,1716,"highest","Unimproved","Improved","No","No","Yes","No",4,1
"1174",1,125,"ELA00001503","intervention",NA,5,NA,274,1716,"highest","Unimproved","Improved","No","No","Yes","No",4,1
"1175",1,515,"ELA00002001","intervention",NA,14,3,274,1716,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1176",1,516,"ELA00002002","intervention",NA,11,NA,274,1716,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1177",1,517,"ELA00002401","intervention",NA,4,1,274,1716,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1178",1,518,"ELA00002403","intervention",NA,6,2,274,1716,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1179",1,519,"ELA00002802","intervention",NA,2,1,274,1716,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1180",1,520,"ELA00002902","intervention",NA,5,1,274,1716,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1181",1,521,"ELA00003705","intervention",NA,3,NA,274,1716,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1182",1,126,"ELA00003803","intervention",NA,6,2,274,1716,"fourth","Improved","Improved","No","No","Yes","Yes",4,1
"1183",1,522,"ELA00003805","intervention",NA,3,NA,274,1716,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1184",1,523,"ELA00003806","intervention",NA,4,NA,274,1716,"highest","Improved","Improved","No","No","Yes","No",4,0
"1185",1,524,"ELA00003807","intervention",NA,2,0,274,1716,"highest","Improved","Improved","No","No","No","Yes",4,0
"1186",1,525,"ELA00004202","intervention",NA,5,1,274,1716,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1187",1,527,"ELA00004401","intervention",NA,15,3,274,1716,"lowest","Improved","Improved","No","No","No","Yes",4,0
"1188",1,528,"ELA00004902","intervention",NA,6,2,274,1716,"lowest","Improved","Improved","No","No","Yes","No",4,0
"1189",1,529,"ELA00004906","intervention",NA,6,2,274,1716,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1190",1,530,"ELA00005101","intervention",NA,21,5,274,1716,"lowest","Improved","Improved","No","No","No","Yes",4,0
"1191",1,127,"ELB00000102","intervention",NA,5,1,274,1716,"third","Improved","Unimproved","No","Yes","No","Yes",4,1
"1192",1,128,"ELB00000403","intervention",NA,5,1,274,1716,"fourth","Improved","Improved","No","No","No","No",4,1
"1193",1,129,"ELB00000602","intervention",NA,5,0,274,1716,"highest","Improved","Improved","No","No","No","No",4,1
"1194",1,532,"ELB00001101","intervention",NA,3,0,274,1716,"lowest","Improved","Improved","No","No","No","No",4,0
"1195",1,533,"ELB00001204","intervention",NA,3,0,274,1716,"highest","Improved","Improved","No","No","No","No",4,0
"1196",1,534,"ELB00001301","intervention",NA,1,0,274,1716,"fourth","Improved","Improved","No","No","No","No",4,0
"1197",1,535,"ELB00002401","intervention",NA,7,2,274,1716,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1198",1,130,"ELB00002501","intervention",NA,6,0,274,1716,"third","Improved","Improved","Yes","No","Yes","Yes",4,1
"1199",1,131,"ELB00002901","intervention",NA,12,1,274,1716,"third","Improved","Improved","No","No","No","No",4,1
"1200",1,536,"ELB00002902","intervention",NA,5,1,274,1716,"third","Improved","Improved","No","No","No","No",4,0
"1201",1,132,"ELB00002903","intervention",NA,5,3,274,1716,"fourth","Improved","Improved","No","No","No","No",4,1
"1202",18,537,"ENA00000802","contrôle",NA,7,NA,534,3010,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1203",18,133,"ENA00000901","contrôle",NA,8,2,534,3010,"fourth","Improved","Improved","No",NA,"No","No",4,1
"1204",18,538,"ENA00000902","contrôle",NA,3,NA,534,3010,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1205",18,539,"ENA00001001","contrôle",NA,5,1,534,3010,"third","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1206",18,540,"ENA00001602","contrôle",NA,4,2,534,3010,"fourth","Improved","Improved","No","Yes","No","No",4,0
"1207",18,541,"ENA00001801","contrôle",NA,3,0,534,3010,"highest","Improved","Improved","No","Yes","No","No",4,0
"1208",18,542,"ENA00002701","contrôle",NA,6,2,534,3010,"lowest","Improved","Improved","No","Yes","No","No",4,0
"1209",18,543,"ENA00002901","contrôle",NA,4,2,534,3010,"highest","Improved","Improved","No","Yes","No","No",4,0
"1210",18,134,"ENA00003101","contrôle",NA,9,1,534,3010,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1211",18,135,"ENA00004101","contrôle",NA,8,1,534,3010,"third","Improved","Improved","No","Yes","Yes","Yes",4,1
"1212",18,544,"ENB00000901","contrôle",NA,1,0,534,3010,"fourth","Improved","Improved","Yes","Yes","No","No",4,0
"1213",18,136,"ENB00001002","contrôle",NA,5,2,534,3010,"fourth","Improved","Improved","No","No","Yes","Yes",4,1
"1214",18,545,"ENB00002001","contrôle",NA,1,0,534,3010,"highest","Improved","Improved","Yes","Yes","No","No",4,0
"1215",18,546,"ENC00000402","contrôle",NA,5,1,534,3010,"lowest","Improved","Improved","No","No","No","No",4,0
"1216",18,137,"ENC00000901","contrôle",NA,8,1,534,3010,"third","Improved","Improved","No","Yes","Yes","No",4,1
"1217",18,138,"ENC00001101","contrôle",NA,7,1,534,3010,"lowest","Improved","Improved","No","Yes","No","Yes",4,1
"1218",18,547,"ENC00001401","contrôle",NA,9,NA,534,3010,"third","Improved","Improved","No","Yes","Yes","Yes",4,0
"1219",18,548,"ENC00002403","contrôle",NA,3,0,534,3010,"third","Improved","Improved","Yes","No","No","No",4,0
"1220",18,139,"ENE00000101","contrôle",NA,5,0,534,3010,"lowest","Improved","Improved","No","No","No","No",4,1
"1221",18,140,"ENE00000103","contrôle",NA,4,2,534,3010,"third","Improved","Improved","No","No","Yes","No",4,1
"1222",18,141,"ENE00000201","contrôle",NA,9,2,534,3010,"third","Improved","Improved","Yes","No","Yes","No",4,1
"1223",18,142,"ENE00000401","contrôle",NA,3,0,534,3010,"lowest","Improved","Improved","Yes","Yes","Yes","No",4,1
"1224",18,549,"ENE00001201","contrôle",NA,5,1,534,3010,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1225",18,550,"ENE00002501","contrôle",NA,4,1,534,3010,"fourth","Improved","Improved","No","No","No","No",4,0
"1226",18,551,"ENE00002701","contrôle",NA,8,2,534,3010,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1227",18,552,"ENE00002901","contrôle",NA,4,1,534,3010,"second","Improved","Improved","No","No","Yes",NA,4,0
"1228",18,553,"ENE00004102","contrôle",NA,11,1,534,3010,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1229",18,554,"ENE00004201","contrôle",NA,14,3,534,3010,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1230",18,143,"ENG00000901","contrôle",NA,10,0,534,3010,"third","Improved","Improved","No","No","No","No",4,1
"1231",18,555,"ENG00001001","contrôle",NA,24,0,534,3010,"second","Unimproved","Unimproved","No","No","Yes","No",4,0
"1232",18,144,"ENG00001002","contrôle",NA,9,3,534,3010,"second","Improved","Improved","No","Yes","No","No",4,1
"1233",18,556,"ENG00001004","contrôle",NA,3,1,534,3010,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,0
"1234",18,557,"ENG00001301","contrôle",NA,8,NA,534,3010,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1235",18,558,"ENG00001501","contrôle",NA,7,0,534,3010,"lowest","Unimproved","Unimproved","No","No","No","No",4,0
"1236",18,559,"ENG00002304","contrôle",NA,3,1,534,3010,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1237",18,560,"ENG00002704","contrôle",NA,6,0,534,3010,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1238",18,561,"ENG00002901","contrôle",NA,4,NA,534,3010,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1239",18,562,"ENI00000401","contrôle",NA,12,1,534,3010,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1240",9,563,"ETA00001101","contrôle",NA,6,NA,446,2712,"lowest","Improved","Improved","No","No","No","Yes",4,0
"1241",9,564,"ETA00001301","contrôle",NA,9,2,446,2712,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1242",9,565,"ETA00001501","contrôle",NA,10,NA,446,2712,"third","Improved","Improved","No","No","No","No",4,0
"1243",9,566,"ETA00002101","contrôle",NA,5,1,446,2712,"lowest",NA,"Improved","No","No","Yes","Yes",4,0
"1244",9,567,"ETA00002201","contrôle",NA,8,1,446,2712,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1245",9,568,"ETB00001001","contrôle",NA,7,1,446,2712,"third","Improved","Improved","No","No","No","No",4,0
"1246",9,569,"ETB00001101","contrôle",NA,3,2,446,2712,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1247",9,145,"ETB00001802","contrôle",NA,6,1,446,2712,"lowest","Unimproved","Unimproved","No","No","Yes","Yes",4,1
"1248",9,146,"ETB00001803","contrôle",NA,5,1,446,2712,"fourth","Unimproved","Unimproved","No","No","Yes","Yes",4,1
"1249",9,147,"ETB00002301","contrôle",NA,4,1,446,2712,"highest","Unimproved",NA,"No","No","No","No",4,1
"1250",9,570,"ETB00002601","contrôle",NA,14,3,446,2712,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1251",9,148,"ETB00002603","contrôle",NA,5,2,446,2712,"second","Unimproved","Unimproved","No","No","Yes","No",4,1
"1252",9,149,"ETC00000201","contrôle",NA,11,2,446,2712,"second","Improved","Improved","No","No","Yes","No",4,1
"1253",9,571,"ETC00000302","contrôle",NA,6,1,446,2712,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1254",9,572,"ETC00000601","contrôle",NA,11,2,446,2712,"lowest","Improved","Improved","No","No","Yes",NA,4,0
"1255",9,150,"ETC00000901","contrôle",NA,6,NA,446,2712,"lowest","Improved","Improved","No","No","Yes","Yes",4,1
"1256",9,573,"ETC00001002","contrôle",NA,2,1,446,2712,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1257",9,574,"ETC00001402","contrôle",NA,3,NA,446,2712,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1258",9,575,"ETD00000803","contrôle",NA,5,1,446,2712,"third","Improved","Improved","No","No","No","No",4,0
"1259",9,576,"ETD00000901","contrôle",NA,7,2,446,2712,"lowest","Improved","Improved","No","Yes","No","No",4,0
"1260",9,151,"ETD00001201","contrôle",NA,5,0,446,2712,"second","Improved","Unimproved","No","No","No","No",4,1
"1261",9,152,"ETD00001401","contrôle",NA,7,2,446,2712,"second","Improved","Improved","No","No","No","No",4,1
"1262",9,153,"ETD00001601","contrôle",NA,8,2,446,2712,"second","Improved","Improved","No","Yes","Yes","No",4,1
"1263",9,154,"ETD00001801","contrôle",NA,8,1,446,2712,"fourth","Improved","Improved","No","No","No","No",4,1
"1264",9,578,"ETE00000101","contrôle",NA,9,2,446,2712,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,0
"1265",9,155,"ETE00000201","contrôle",NA,NA,NA,446,2712,"third","Improved","Improved","No","Yes","No","No",4,1
"1266",9,579,"ETE00000301","contrôle",NA,8,0,446,2712,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1267",9,156,"ETE00000901","contrôle",NA,3,0,446,2712,"third","Improved","Improved","No","No","No","No",4,1
"1268",9,580,"ETF00000901","contrôle",NA,7,1,446,2712,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1269",9,581,"ETF00001101","contrôle",NA,4,0,446,2712,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1270",9,582,"ETH00000304","contrôle",NA,3,0,446,2712,"second","Unimproved","Unimproved","No","No","No","No",4,0
"1271",9,584,"ETI00000301","contrôle",NA,13,0,446,2712,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1272",5,585,"SBA00000904","contrôle",NA,5,0,398,2781,"highest","Improved","Improved","No","No","Yes","No",4,0
"1273",5,157,"SBA00000905","contrôle",NA,4,2,398,2781,"highest","Improved","Improved","No","No","Yes","No",4,1
"1274",5,586,"SBA00001201","contrôle",NA,5,0,398,2781,"fourth","Improved","Improved","No","No","Yes","No",4,0
"1275",5,159,"SBA00001601","contrôle",NA,9,1,398,2781,"highest","Improved","Improved","No","No","Yes","Yes",4,1
"1276",5,587,"SBA00001801","contrôle",NA,3,0,398,2781,"highest","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1277",5,588,"SBA00001806","contrôle",NA,4,1,398,2781,"highest","Improved","Improved","Yes","No","Yes","No",4,0
"1278",5,589,"SBA00002302","contrôle",NA,8,0,398,2781,"highest","Unimproved","Unimproved","No","No","Yes","No",4,0
"1279",5,590,"SBA00002401","contrôle",NA,18,1,398,2781,"highest","Unimproved","Unimproved","No","No","Yes","No",4,0
"1280",5,591,"SBA00003702","contrôle",NA,21,3,398,2781,"highest","Improved","Improved","No","No","Yes","No",4,0
"1281",5,592,"SBA00004601","contrôle",NA,13,3,398,2781,"third","Improved","Improved","No","No","Yes","No",4,0
"1282",5,160,"SBA00004603","contrôle",NA,5,0,398,2781,"highest","Improved","Improved","No","No","Yes","No",4,1
"1283",5,161,"SBA00005101","contrôle",NA,15,0,398,2781,"third","Improved","Improved","Yes","No","Yes","No",4,1
"1284",5,162,"SBA00005102","contrôle",NA,7,2,398,2781,"third","Improved","Improved","No","No","Yes","No",4,1
"1285",5,163,"SBA00006205","contrôle",NA,15,4,398,2781,"third","Improved","Improved","No","No","Yes","No",4,1
"1286",5,593,"SBA00006301","contrôle",NA,16,1,398,2781,"lowest","Improved","Improved","No","Yes","Yes","No",4,0
"1287",5,594,"SBA00006504","contrôle",NA,10,2,398,2781,"fourth","Improved","Improved","No","Yes","Yes","No",4,0
"1288",5,595,"SBA00007301","contrôle",NA,12,2,398,2781,"third","Improved","Improved","No","Yes","Yes","No",4,0
"1289",5,164,"SBA00008701","contrôle",NA,20,1,398,2781,"lowest","Unimproved","Unimproved","No","No","Yes","Yes",4,1
"1290",5,596,"SBB00000202","contrôle",NA,4,1,398,2781,"lowest","Improved","Improved","No","No","Yes","No",4,0
"1291",5,597,"SBB00000304","contrôle",NA,3,0,398,2781,"second","Improved","Improved","No","No","Yes","No",4,0
"1292",5,598,"SBB00000404","contrôle",NA,6,0,398,2781,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1293",5,599,"SBB00000601","contrôle",NA,21,3,398,2781,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1294",5,165,"SBB00000701","contrôle",NA,10,1,398,2781,"lowest","Improved","Improved","No","No","Yes","Yes",4,1
"1295",5,600,"SBB00000705","contrôle",NA,5,0,398,2781,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1296",5,601,"SBB00003901","contrôle",NA,20,3,398,2781,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1297",5,602,"SBB00003902","contrôle",NA,8,1,398,2781,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1298",5,603,"SBB00004605","contrôle",NA,18,7,398,2781,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1299",5,604,"SBB00004703","contrôle",NA,9,2,398,2781,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1300",5,605,"SBB00004705","contrôle",NA,11,2,398,2781,"fourth","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1301",5,606,"SBB00005502","contrôle",NA,13,5,398,2781,"fourth","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1302",5,607,"SBB00005603","contrôle",NA,28,2,398,2781,"fourth","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1303",5,608,"SBB00005703","contrôle",NA,5,0,398,2781,"highest","Improved","Unimproved","No","No","Yes","Yes",4,0
"1304",5,166,"SBB00005801","contrôle",NA,15,6,398,2781,"third","Unimproved","Unimproved","No","No","Yes","Yes",4,1
"1305",5,167,"SBB00006302","contrôle",NA,8,2,398,2781,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1306",5,609,"SBD00000107","contrôle",NA,21,5,398,2781,"highest","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1307",5,168,"SBD00000601","contrôle",NA,18,1,398,2781,"highest","Improved","Improved","No","Yes","Yes","Yes",4,1
"1308",5,610,"SBD00001203","contrôle",NA,12,2,398,2781,"fourth","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1309",7,169,"SCA00000101","intervention",NA,12,4,193,1446,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1310",7,170,"SCA00000102","intervention",NA,13,2,193,1446,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1311",7,611,"SCA00000103","intervention",NA,18,2,193,1446,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1312",7,612,"SCA00000109","intervention",NA,12,3,193,1446,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1313",7,613,"SCA00000201","intervention",NA,12,2,193,1446,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1314",7,614,"SCA00000501","intervention",NA,2,0,193,1446,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1315",7,615,"SCA00001001","intervention",NA,5,1,193,1446,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1316",7,616,"SCA00001002","intervention",NA,3,NA,193,1446,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1317",7,617,"SCA00001302","intervention",NA,6,1,193,1446,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1318",7,618,"SCA00001303","intervention",NA,25,4,193,1446,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1319",7,619,"SCA00001304","intervention",NA,5,1,193,1446,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1320",7,620,"SCA00001501","intervention",NA,32,8,193,1446,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1321",7,171,"SCA00001701","intervention",NA,10,1,193,1446,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1322",7,173,"SCA00002903","intervention",NA,8,1,193,1446,"fourth","Improved","Improved","No","No","No","No",4,1
"1323",7,174,"SCA00005102","intervention",NA,12,2,193,1446,"third","Improved","Improved","No","No","No",NA,4,1
"1324",7,621,"SCA00005303","intervention",NA,30,5,193,1446,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1325",7,622,"SCA00005304","intervention",NA,12,2,193,1446,"fourth","Improved","Improved","No","No","Yes","No",4,0
"1326",7,623,"SCA00005901","intervention",NA,3,1,193,1446,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1327",7,175,"SCA00006904","intervention",NA,8,1,193,1446,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,1
"1328",7,176,"SCA00008302","intervention",NA,9,10,193,1446,"fourth","Improved","Improved","No","Yes","No","Yes",4,1
"1329",7,629,"SCB00000305","intervention",NA,3,0,193,1446,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1330",7,177,"SCB00002202","intervention",NA,7,2,193,1446,"fourth","Improved","Improved","No","No","Yes","No",4,1
"1331",7,178,"SCB00002402","intervention",NA,16,3,193,1446,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1332",7,179,"SCB00003101","intervention",NA,6,1,193,1446,"lowest","Improved","Improved","No","No","Yes","Yes",4,1
"1333",7,180,"SCB00003301","intervention",NA,2,0,193,1446,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1334",4,631,"SDA00000201","intervention",NA,3,0,227,1588,"third","Improved","Improved","No","No","Yes","No",4,0
"1335",4,181,"SDA00000202","intervention",NA,11,2,227,1588,"second","Improved","Improved","No","No","Yes","No",4,1
"1336",4,632,"SDA00000203","intervention",NA,7,0,227,1588,"highest","Improved","Improved","No","No","Yes","No",4,0
"1337",4,182,"SDA00000401","intervention",NA,2,0,227,1588,"third","Improved","Improved","No","No","Yes","No",4,1
"1338",4,633,"SDA00000501","intervention",NA,8,0,227,1588,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1339",4,634,"SDA00001207","intervention",NA,8,1,227,1588,"third","Improved","Improved","No","No","Yes","No",4,0
"1340",4,635,"SDA00001301","intervention",NA,8,1,227,1588,"third","Improved","Improved","No","No","Yes","No",4,0
"1341",4,636,"SDA00001401","intervention",NA,16,10,227,1588,"lowest","Improved","Improved","No","No","Yes","No",4,0
"1342",4,637,"SDA00001606","intervention",NA,18,0,227,1588,"third","Improved","Improved","No","No","Yes","No",4,0
"1343",4,638,"SDA00001701","intervention",NA,3,0,227,1588,"second","Improved","Improved","No","No","Yes","No",4,0
"1344",4,639,"SDA00002001","intervention",NA,2,0,227,1588,"highest","Improved","Improved","No","No","Yes","No",4,0
"1345",4,183,"SDB00000401","intervention",NA,10,1,227,1588,"second","Improved","Improved","No","No","Yes","No",4,1
"1346",4,640,"SDB00000404","intervention",NA,7,1,227,1588,"second","Improved","Improved","No","No","Yes","No",4,0
"1347",4,641,"SDB00001401","intervention",NA,12,1,227,1588,"third","Improved","Improved","No","No","Yes","No",4,0
"1348",4,185,"SDC00000401","intervention",NA,8,0,227,1588,"second","Improved","Improved","No","No","Yes","No",4,1
"1349",4,642,"SDC00001201","intervention",NA,5,0,227,1588,"highest","Improved","Improved","No","No","Yes","No",4,0
"1350",4,186,"SDC00001601","intervention",NA,8,0,227,1588,"second","Improved","Improved","No","No","Yes","No",4,1
"1351",4,643,"SDC00001602","intervention",NA,5,3,227,1588,"second","Improved","Improved","No","No","Yes","No",4,0
"1352",4,644,"SDC00001902","intervention",NA,3,3,227,1588,"lowest","Improved","Improved","No","No","Yes","No",4,0
"1353",4,645,"SDC00002801","intervention",NA,15,4,227,1588,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1354",4,646,"SDC00003001","intervention",NA,7,0,227,1588,"lowest","Improved","Improved","Yes","No","Yes","Yes",4,0
"1355",4,187,"SDC00003003","intervention",NA,5,0,227,1588,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1356",4,647,"SDC00003102","intervention",NA,10,0,227,1588,"lowest","Improved","Improved","Yes","No","Yes","Yes",4,0
"1357",4,188,"SDC00003104","intervention",NA,3,1,227,1588,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1358",4,189,"SDC00003106","intervention",NA,5,2,227,1588,"highest","Improved","Improved","No","No","Yes","Yes",4,1
"1359",4,190,"SDC00003501","intervention",NA,13,0,227,1588,"highest","Improved","Improved","No","No","Yes","Yes",4,1
"1360",4,648,"SDC00003601","intervention",NA,11,2,227,1588,"lowest","Improved","Improved","Yes","Yes","Yes","Yes",4,0
"1361",4,649,"SDC00003701","intervention",NA,3,0,227,1588,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1362",4,650,"SDC00003902","intervention",NA,14,1,227,1588,"second","Improved","Improved","Yes","No","Yes","Yes",4,0
"1363",4,651,"SDC00004001","intervention",NA,16,1,227,1588,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1364",4,652,"SDD00000502","intervention",NA,12,1,227,1588,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1365",4,653,"SDD00000802","intervention",NA,12,3,227,1588,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1366",4,654,"SDD00000805","intervention",NA,5,1,227,1588,"highest","Improved","Improved","Yes","No","Yes","Yes",4,0
"1367",4,655,"SDD00001301","intervention",NA,5,1,227,1588,"highest","Improved","Improved",NA,"No","Yes","Yes",4,0
"1368",4,656,"SDD00002001","intervention",NA,8,1,227,1588,"third","Improved","Improved","Yes","No","Yes","Yes",4,0
"1369",4,191,"SDD00002101","intervention",NA,5,0,227,1588,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1370",4,657,"SDD00002501","intervention",NA,3,0,227,1588,"fourth","Improved","Improved","Yes","No","Yes","Yes",4,0
"1371",4,192,"SDD00003101","intervention",NA,6,1,227,1588,"fourth","Improved","Improved","No","No","Yes","Yes",4,1
"1372",21,658,"SEA00001402","intervention",NA,7,1,742,5322,"third","Improved","Improved","No","Yes","Yes","No",4,0
"1373",21,659,"SEA00001702","intervention",NA,4,0,742,5322,"highest","Improved","Improved","No","No","Yes","No",4,0
"1374",21,660,"SEA00001802","intervention",NA,12,3,742,5322,"highest","Improved","Improved","No","No","Yes","No",4,0
"1375",21,661,"SEA00002504","intervention",NA,4,0,742,5322,"third","Improved","Improved","No","No","Yes","No",4,0
"1376",21,662,"SEA00006001","intervention",NA,5,1,742,5322,"highest","Improved","Improved","Yes","Yes","Yes","No",4,0
"1377",21,663,"SEA00006101","intervention",NA,6,0,742,5322,"highest","Improved","Improved","No","No","Yes","No",4,0
"1378",21,193,"SEA00006902","intervention",NA,13,3,742,5322,"second","Improved","Improved","Yes","Yes","Yes","No",4,1
"1379",21,664,"SEA00007501","intervention",NA,8,0,742,5322,"fourth","Improved","Improved","Yes","Yes","Yes","No",4,0
"1380",21,665,"SEA00010401","intervention",NA,12,4,742,5322,"highest","Improved","Improved","No","No","Yes","No",4,0
"1381",21,194,"SEA00012401","intervention",NA,8,3,742,5322,"fourth","Improved","Improved","No","No","Yes","No",4,1
"1382",21,666,"SEB00002201","intervention",NA,13,0,742,5322,"second","Improved","Improved","No","No","Yes","No",4,0
"1383",21,196,"SEB00002401","intervention",NA,8,0,742,5322,"fourth","Improved","Improved","No","No","Yes","No",4,1
"1384",21,667,"SED00001001","intervention",NA,3,0,742,5322,"lowest","Improved","Improved","No","No","Yes","No",4,0
"1385",21,668,"SEH00001001","intervention",NA,3,0,742,5322,"third","Improved","Improved","No","No","Yes","No",4,0
"1386",21,669,"SEI00000301","intervention",NA,3,0,742,5322,"third","Improved","Improved","No","No","Yes","No",4,0
"1387",21,197,"SEI00000303","intervention",NA,4,1,742,5322,"third","Improved","Improved","No","No","Yes","No",4,1
"1388",21,670,"SEI00000902","intervention",NA,6,0,742,5322,"second","Improved","Improved","No","No","Yes","No",4,0
"1389",21,671,"SEI00001901","intervention",NA,13,4,742,5322,"third","Improved","Improved","No","No","Yes","No",4,0
"1390",21,198,"SEL00000306","intervention",NA,10,2,742,5322,"lowest","Improved","Improved","No","No","Yes","No",4,1
"1391",21,199,"SEP00000202","intervention",NA,5,0,742,5322,"second","Improved","Unimproved","No","No","Yes","Yes",4,1
"1392",21,672,"SEP00000802","intervention",NA,2,0,742,5322,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1393",21,673,"SEP00001401","intervention",NA,7,1,742,5322,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1394",21,200,"SER00000402","intervention",NA,6,2,742,5322,"second","Unimproved","Unimproved","No","Yes","Yes","Yes",4,1
"1395",21,674,"SER00000901","intervention",NA,17,0,742,5322,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1396",21,675,"SES00001701","intervention",NA,5,0,742,5322,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1397",21,676,"SES00002407","intervention",NA,80,9,742,5322,"fourth",NA,NA,"No","Yes","Yes","Yes",4,0
